CACoastlineMolluscs,Clinocardium.nuttallii,-0.033378633,-0.696707977,0.476923077,7.784615385,0,0.048975342
CACoastlineMolluscs,Haliotis.corrugata,0.376163735,-0.652282065,0.553846154,0.363461538,0.05,0.203303851
CACoastlineMolluscs,Haliotis.cracherodii,0.288029555,-2.88364505,0.215384615,0.066153846,0,0.052790093
CACoastlineMolluscs,Haliotis.fulgens,0.077667229,-3.643677411,0.476923077,0.041615385,0,0.029796906
CACoastlineMolluscs,Haliotis.rufescens,0.211314438,-0.829827658,0.938461538,2.281538462,0.75,0.218479724
CACoastlineMolluscs,Haliotis.sorensenii,NA,NA,0.246153846,0.01,0,0.008507918
CACoastlineMolluscs,Mya.arenaria,0.353885834,-1.365226718,0.492307692,31.56923077,0,0.187686308
CACoastlineMolluscs,Tivela.stultorum_,0.44585754,-0.876956428,0.492307692,41.87692308,0,0.250459859
HubbardBrookLeps,X2,1.036815042,-0.67026111,1,176.25,84.375,0.633486217
HubbardBrookLeps,X3,0.548276457,-0.27492019,1,33.39583333,27.5,0.198300391
HubbardBrookLeps,X4,0.090662301,-2.856380361,1,10.875,10,0.067019947
HubbardBrookLeps,X5,0.062500537,-11.13258369,1,8.715277778,6.166666667,0.062931406
HubbardBrookLeps,X6,0.041957854,-32.89904634,1,6.451388889,3.666666667,0.038262039
JornadaPitfallsCreosote,ARCLCHIN,NA,NA,0.055555556,0.111111111,0,0.001633987
JornadaPitfallsCreosote,ARCOCA1,NA,NA,0.166666667,0.166666667,0,0.005594306
JornadaPitfallsCreosote,ARCT11,NA,NA,0.055555556,0.055555556,0,0.000669344
JornadaPitfallsCreosote,ARDICI1,NA,NA,0.055555556,0.111111111,0,0.003174603
JornadaPitfallsCreosote,ARDICIVA,NA,NA,0.055555556,0.055555556,0,0.001355014
JornadaPitfallsCreosote,ARDIDI1,NA,NA,0.055555556,0.055555556,0,0.001262626
JornadaPitfallsCreosote,ARGNCEBI,NA,NA,0.055555556,0.055555556,0,0.000653595
JornadaPitfallsCreosote,ARGNDD1,NA,NA,0.111111111,0.111111111,0,0.002942315
JornadaPitfallsCreosote,ARGNDR1,NA,NA,0.055555556,0.055555556,0,0.001262626
JornadaPitfallsCreosote,ARGNHA1,NA,NA,0.166666667,0.166666667,0,0.005271974
JornadaPitfallsCreosote,ARGNHACH,NA,NA,0.277777778,0.277777778,0,0.010618667
JornadaPitfallsCreosote,ARGNHEBU,0.045454545,-71.16311054,0.388888889,0.444444444,0,0.021697953
JornadaPitfallsCreosote,ARGNMILO,NA,NA,0.111111111,0.333333333,0,0.005133185
JornadaPitfallsCreosote,ARGNMIPO,NA,NA,0.166666667,0.222222222,0,0.007037148
JornadaPitfallsCreosote,ARGNZE1,NA,NA,0.055555556,0.055555556,0,0.001355014
JornadaPitfallsCreosote,ARGNZETU,NA,NA,0.055555556,0.055555556,0,0.000816993
JornadaPitfallsCreosote,ARLYSC1,NA,NA,0.055555556,0.055555556,0,0.000653595
JornadaPitfallsCreosote,ARMISY1,NA,NA,0.166666667,0.222222222,0,0.003232053
JornadaPitfallsCreosote,AROXOXTR,NA,NA,0.333333333,0.444444444,0,0.009791722
JornadaPitfallsCreosote,ARPHAPTE,0.03952776,-35.17172301,0.444444444,0.555555556,0,0.018539136
JornadaPitfallsCreosote,ARPHEB1,NA,NA,0.055555556,0.055555556,0,0.006944444
JornadaPitfallsCreosote,ARPHEBDO,NA,NA,0.055555556,0.055555556,0,0.000669344
JornadaPitfallsCreosote,ARPHPS1,NA,NA,0.166666667,0.222222222,0,0.012638057
JornadaPitfallsCreosote,ARPHTHCO,NA,NA,0.055555556,0.055555556,0,0.002415459
JornadaPitfallsCreosote,ARSAHAGE,NA,NA,0.166666667,0.277777778,0,0.006960747
JornadaPitfallsCreosote,ARSAMETA,NA,NA,0.055555556,0.111111111,0,0.002096436
JornadaPitfallsCreosote,ARSAPH1,NA,NA,0.055555556,0.055555556,0,0.001355014
JornadaPitfallsCreosote,ARSILOAP,NA,NA,0.055555556,0.055555556,0,0.001028807
JornadaPitfallsCreosote,ARTHXY1,NA,NA,0.166666667,0.222222222,0,0.008930771
JornadaPitfallsCreosote,ARTHXYLA,NA,NA,0.111111111,0.111111111,0,0.007465964
JornadaPitfallsCreosote,ARTR12,NA,NA,0.055555556,0.055555556,0,0.000816993
JornadaPitfallsCreosote,ARTREUSC,NA,NA,0.111111111,0.222222222,0,0.006169606
JornadaPitfallsCreosote,ARTRLAHE,NA,NA,0.055555556,0.055555556,0,0.000653595
JornadaPitfallsCreosote,ARTRSTFU,NA,NA,0.222222222,0.277777778,0,0.013231193
JornadaPitfallsCreosote,BLPOARER,0.020937733,-11.28872522,0.5,0.888888889,0.5,0.023925016
JornadaPitfallsCreosote,CHSCSCPO,NA,NA,0.055555556,0.055555556,0,0.002415459
JornadaPitfallsCreosote,COANAN1,NA,NA,0.111111111,0.222222222,0,0.003357516
JornadaPitfallsCreosote,COCACYPU,NA,NA,0.055555556,0.055555556,0,0.001262626
JornadaPitfallsCreosote,COCAHELA,NA,NA,0.111111111,0.111111111,0,0.007034632
JornadaPitfallsCreosote,COCAPAEL,NA,NA,0.055555556,0.055555556,0,0.001028807
JornadaPitfallsCreosote,COCEDEGE,NA,NA,0.055555556,0.055555556,0,0.000653595
JornadaPitfallsCreosote,COCEME1,NA,NA,0.055555556,0.055555556,0,0.001355014
JornadaPitfallsCreosote,COCETR1,NA,NA,0.111111111,0.111111111,0,0.001682401
JornadaPitfallsCreosote,COCHAL1,NA,NA,0.055555556,0.111111111,0,0.002057613
JornadaPitfallsCreosote,COCHPATR,NA,NA,0.055555556,0.055555556,0,0.000653595
JornadaPitfallsCreosote,COCOHYPL,NA,NA,0.055555556,0.111111111,0,0.002096436
JornadaPitfallsCreosote,COCRCRDE,NA,NA,0.111111111,0.166666667,0,0.002335996
JornadaPitfallsCreosote,COCUCICO,NA,NA,0.166666667,0.277777778,0,0.006469336
JornadaPitfallsCreosote,COCUMILA,NA,NA,0.111111111,0.111111111,0,0.002403232
